year,geo_code,county,total_households,households_100k_to_149999k,households_150k_to_199999k,households_200k_or_more,percent_wealthy_households,total_wealthy_households
2022,0500000US37193,"Wilkes County, North Carolina",27249,0.12,0.04,0.02,0.18,4850
2022,0500000US37195,"Wilson County, North Carolina",32287,0.13,0.05,0.04,0.22,7103
2022,0500000US37197,"Yadkin County, North Carolina",14850,0.13,0.06,0.06,0.24,3534
2022,0500000US37199,"Yancey County, North Carolina",7859,0.15,0.05,0.04,0.23,1823
2022,0500000US38001,"Adams County, North Dakota",997,0.19,0.05,0.06,0.3,299
2022,0500000US38003,"Barnes County, North Dakota",4892,0.19,0.08,0.05,0.31,1536
2022,0500000US38005,"Benson County, North Dakota",1869,0.13,0.06,0.06,0.25,458
2022,0500000US38007,"Billings County, North Dakota",320,0.24,0.1,0.06,0.39,126
2022,0500000US38009,"Bottineau County, North Dakota",2613,0.2,0.08,0.1,0.38,985
2022,0500000US38011,"Bowman County, North Dakota",1188,0.25,0.09,0.06,0.4,473
2022,0500000US38013,"Burke County, North Dakota",950,0.23,0.08,0.17,0.47,447
2022,0500000US38015,"Burleigh County, North Dakota",39885,0.22,0.11,0.09,0.41,16512
2022,0500000US38017,"Cass County, North Dakota",79505,0.18,0.08,0.1,0.36,28224
2022,0500000US38019,"Cavalier County, North Dakota",1519,0.16,0.09,0.08,0.34,510
2022,0500000US38021,"Dickey County, North Dakota",1916,0.15,0.06,0.09,0.3,565
2022,0500000US38023,"Divide County, North Dakota",905,0.25,0.1,0.14,0.49,440
2022,0500000US38025,"Dunn County, North Dakota",1493,0.2,0.08,0.14,0.43,640
2022,0500000US38027,"Eddy County, North Dakota",1077,0.12,0.03,0.06,0.2,214
2022,0500000US38029,"Emmons County, North Dakota",1490,0.19,0.06,0.05,0.31,465
2022,0500000US38031,"Foster County, North Dakota",1492,0.25,0.04,0.1,0.39,579
2022,0500000US38033,"Golden Valley County, North Dakota",673,0.25,0.08,0.08,0.41,275
2022,0500000US38035,"Grand Forks County, North Dakota",30735,0.18,0.07,0.06,0.31,9405
2022,0500000US38037,"Grant County, North Dakota",1060,0.11,0.08,0.05,0.24,257
2022,0500000US38039,"Griggs County, North Dakota",927,0.09,0.09,0.1,0.28,255
2022,0500000US38041,"Hettinger County, North Dakota",1055,0.17,0.05,0.06,0.27,281
2022,0500000US38043,"Kidder County, North Dakota",1111,0.13,0.05,0.04,0.22,248
2022,0500000US38045,"LaMoure County, North Dakota",1698,0.18,0.11,0.04,0.33,560
2022,0500000US38047,"Logan County, North Dakota",770,0.11,0.05,0.05,0.21,165
2022,0500000US38049,"McHenry County, North Dakota",2312,0.22,0.06,0.08,0.36,825
2022,0500000US38051,"McIntosh County, North Dakota",1193,0.17,0.05,0.06,0.27,317
2022,0500000US38053,"McKenzie County, North Dakota",5350,0.2,0.08,0.13,0.42,2220
2022,0500000US38055,"McLean County, North Dakota",4176,0.21,0.11,0.05,0.37,1545
2022,0500000US38057,"Mercer County, North Dakota",3536,0.24,0.11,0.07,0.43,1503
2022,0500000US38059,"Morton County, North Dakota",13177,0.23,0.11,0.07,0.4,5284
2022,0500000US38061,"Mountrail County, North Dakota",3539,0.24,0.08,0.1,0.41,1444
2022,0500000US38063,"Nelson County, North Dakota",1297,0.16,0.06,0.05,0.27,350
2022,0500000US38065,"Oliver County, North Dakota",698,0.2,0.13,0.06,0.39,273
2022,0500000US38067,"Pembina County, North Dakota",2961,0.15,0.09,0.06,0.3,876
2022,0500000US38069,"Pierce County, North Dakota",1689,0.17,0.1,0.02,0.29,497
2022,0500000US38071,"Ramsey County, North Dakota",5049,0.15,0.07,0.05,0.28,1388
2022,0500000US38073,"Ransom County, North Dakota",2347,0.2,0.08,0.04,0.31,737
2022,0500000US38075,"Renville County, North Dakota",859,0.25,0.09,0.06,0.4,344
2022,0500000US38077,"Richland County, North Dakota",6781,0.17,0.07,0.08,0.32,2177
2022,0500000US38079,"Rolette County, North Dakota",3668,0.15,0.07,0.03,0.24,877
2022,0500000US38081,"Sargent County, North Dakota",1732,0.21,0.06,0.05,0.32,549
2022,0500000US38083,"Sheridan County, North Dakota",644,0.18,0.03,0.05,0.25,162
2022,0500000US38085,"Sioux County, North Dakota",1047,0.09,0.04,0.03,0.17,173
2022,0500000US38087,"Slope County, North Dakota",351,0.16,0.1,0.09,0.35,122
2022,0500000US38089,"Stark County, North Dakota",13200,0.21,0.09,0.08,0.38,4990
2022,0500000US38091,"Steele County, North Dakota",716,0.21,0.12,0.08,0.41,293
2022,0500000US38093,"Stutsman County, North Dakota",9110,0.17,0.08,0.05,0.29,2669
2022,0500000US38095,"Towner County, North Dakota",964,0.17,0.05,0.09,0.31,298
2022,0500000US38097,"Traill County, North Dakota",3285,0.24,0.08,0.09,0.41,1337
2022,0500000US38099,"Walsh County, North Dakota",4467,0.16,0.09,0.05,0.3,1345
2022,0500000US38101,"Ward County, North Dakota",28351,0.19,0.08,0.09,0.37,10348
2022,0500000US38103,"Wells County, North Dakota",1800,0.12,0.09,0.07,0.28,502
2022,0500000US38105,"Williams County, North Dakota",15599,0.18,0.11,0.13,0.42,6520
2022,0500000US39001,"Adams County, Ohio",10175,0.14,0.03,0.04,0.21,2127
2022,0500000US39003,"Allen County, Ohio",40735,0.15,0.06,0.04,0.25,10102
2022,0500000US39005,"Ashland County, Ohio",20478,0.17,0.04,0.03,0.24,4997
2022,0500000US39007,"Ashtabula County, Ohio",38549,0.13,0.05,0.03,0.21,8172
2022,0500000US39009,"Athens County, Ohio",22582,0.14,0.05,0.04,0.22,5058
2022,0500000US39011,"Auglaize County, Ohio",18858,0.2,0.09,0.06,0.34,6449
2022,0500000US39013,"Belmont County, Ohio",25974,0.15,0.05,0.04,0.23,6078
2022,0500000US39015,"Brown County, Ohio",16958,0.19,0.04,0.05,0.28,4697
2022,0500000US39017,"Butler County, Ohio",144536,0.18,0.1,0.1,0.37,54056
2022,0500000US39019,"Carroll County, Ohio",11355,0.16,0.05,0.05,0.25,2850
2022,0500000US39021,"Champaign County, Ohio",15612,0.18,0.07,0.04,0.29,4512
2022,0500000US39023,"Clark County, Ohio",55429,0.16,0.06,0.03,0.25,13913
2022,0500000US39025,"Clermont County, Ohio",82712,0.19,0.1,0.1,0.38,31596
2022,0500000US39027,"Clinton County, Ohio",16390,0.16,0.07,0.05,0.28,4556
2022,0500000US39029,"Columbiana County, Ohio",41251,0.14,0.06,0.03,0.23,9405
2022,0500000US39031,"Coshocton County, Ohio",14739,0.13,0.05,0.02,0.21,3021
2022,0500000US39033,"Crawford County, Ohio",18168,0.14,0.05,0.02,0.21,3852
2022,0500000US39035,"Cuyahoga County, Ohio",552421,0.14,0.07,0.08,0.29,157440
2022,0500000US39037,"Darke County, Ohio",21026,0.15,0.06,0.05,0.25,5257
2022,0500000US39039,"Defiance County, Ohio",15262,0.19,0.07,0.03,0.29,4472
2022,0500000US39041,"Delaware County, Ohio",78456,0.2,0.16,0.25,0.61,47544
2022,0500000US39043,"Erie County, Ohio",32103,0.18,0.06,0.06,0.3,9470
2022,0500000US39045,"Fairfield County, Ohio",58723,0.21,0.11,0.09,0.41,24076
2022,0500000US39047,"Fayette County, Ohio",11620,0.15,0.05,0.05,0.25,2940
2022,0500000US39049,"Franklin County, Ohio",542366,0.17,0.08,0.09,0.35,187659
2022,0500000US39051,"Fulton County, Ohio",16869,0.18,0.06,0.07,0.32,5331
2022,0500000US39053,"Gallia County, Ohio",11303,0.16,0.05,0.04,0.25,2837
2022,0500000US39055,"Geauga County, Ohio",35321,0.2,0.12,0.16,0.49,17237
2022,0500000US39057,"Greene County, Ohio",66856,0.18,0.1,0.12,0.4,26876
2022,0500000US39059,"Guernsey County, Ohio",16165,0.13,0.04,0.03,0.2,3249
2022,0500000US39061,"Hamilton County, Ohio",348491,0.16,0.08,0.1,0.34,118487
2022,0500000US39063,"Hancock County, Ohio",31343,0.17,0.07,0.07,0.31,9622
2022,0500000US39065,"Hardin County, Ohio",11640,0.14,0.05,0.04,0.23,2689
2022,0500000US39067,"Harrison County, Ohio",5799,0.14,0.04,0.04,0.22,1247
2022,0500000US39069,"Henry County, Ohio",11179,0.21,0.05,0.06,0.32,3555
2022,0500000US39071,"Highland County, Ohio",16688,0.18,0.05,0.02,0.25,4105
2022,0500000US39073,"Hocking County, Ohio",11279,0.19,0.04,0.03,0.26,2933
2022,0500000US39075,"Holmes County, Ohio",13314,0.18,0.09,0.07,0.34,4540
2022,0500000US39077,"Huron County, Ohio",23096,0.17,0.06,0.03,0.26,6005
2022,0500000US39079,"Jackson County, Ohio",12453,0.14,0.04,0.04,0.22,2715
2022,0500000US39081,"Jefferson County, Ohio",26973,0.15,0.04,0.03,0.22,5907
2022,0500000US39083,"Knox County, Ohio",23117,0.17,0.08,0.05,0.3,6958
2022,0500000US39085,"Lake County, Ohio",99324,0.2,0.08,0.08,0.36,35757
2022,0500000US39087,"Lawrence County, Ohio",22455,0.12,0.04,0.04,0.19,4334
2022,0500000US39089,"Licking County, Ohio",67239,0.2,0.09,0.09,0.39,25954
2022,0500000US39091,"Logan County, Ohio",19168,0.2,0.06,0.05,0.31,5904
2022,0500000US39093,"Lorain County, Ohio",124510,0.16,0.08,0.08,0.32,39719
2022,0500000US39095,"Lucas County, Ohio",181383,0.15,0.06,0.06,0.26,47704
2022,0500000US39097,"Madison County, Ohio",15264,0.22,0.09,0.06,0.37,5617
2022,0500000US39099,"Mahoning County, Ohio",97655,0.15,0.05,0.05,0.24,23828
2022,0500000US39101,"Marion County, Ohio",24306,0.14,0.06,0.04,0.24,5882
2022,0500000US39103,"Medina County, Ohio",72097,0.21,0.11,0.12,0.45,32083
2022,0500000US39105,"Meigs County, Ohio",8833,0.12,0.05,0.02,0.2,1731
2022,0500000US39107,"Mercer County, Ohio",16022,0.25,0.07,0.04,0.35,5624
2022,0500000US39109,"Miami County, Ohio",44152,0.19,0.09,0.06,0.34,15056
2022,0500000US39111,"Monroe County, Ohio",5574,0.11,0.06,0.04,0.21,1182
2022,0500000US39113,"Montgomery County, Ohio",228062,0.15,0.07,0.06,0.28,63401
2022,0500000US39115,"Morgan County, Ohio",5657,0.12,0.03,0.02,0.17,979
2022,0500000US39117,"Morrow County, Ohio",13222,0.19,0.07,0.03,0.3,3993
2022,0500000US39119,"Muskingum County, Ohio",34599,0.14,0.07,0.04,0.25,8477
2022,0500000US39121,"Noble County, Ohio",4545,0.13,0.06,0.04,0.24,1068
2022,0500000US39123,"Ottawa County, Ohio",17995,0.19,0.08,0.07,0.34,6064
2022,0500000US39125,"Paulding County, Ohio",7590,0.19,0.05,0.04,0.28,2110
2022,0500000US39127,"Perry County, Ohio",13371,0.13,0.07,0.05,0.25,3303
2022,0500000US39129,"Pickaway County, Ohio",21074,0.19,0.08,0.06,0.33,7039
2022,0500000US39131,"Pike County, Ohio",10495,0.14,0.06,0.03,0.23,2445
2022,0500000US39133,"Portage County, Ohio",63588,0.18,0.08,0.08,0.34,21620
2022,0500000US39135,"Preble County, Ohio",16606,0.18,0.07,0.05,0.3,4899
2022,0500000US39137,"Putnam County, Ohio",13191,0.22,0.09,0.07,0.37,4933
2022,0500000US39139,"Richland County, Ohio",49673,0.16,0.04,0.03,0.23,11524
2022,0500000US39141,"Ross County, Ohio",29565,0.18,0.04,0.04,0.26,7776
2022,0500000US39143,"Sandusky County, Ohio",24038,0.16,0.06,0.04,0.27,6418
2022,0500000US39145,"Scioto County, Ohio",28030,0.13,0.04,0.03,0.2,5634
2022,0500000US39147,"Seneca County, Ohio",21910,0.18,0.05,0.03,0.26,5675
2022,0500000US39149,"Shelby County, Ohio",18599,0.21,0.08,0.06,0.34,6379
2022,0500000US39151,"Stark County, Ohio",154690,0.16,0.07,0.05,0.28,42849
2022,0500000US39153,"Summit County, Ohio",228635,0.16,0.08,0.08,0.32,73392
2022,0500000US39155,"Trumbull County, Ohio",85042,0.14,0.04,0.04,0.22,18284
2022,0500000US39157,"Tuscarawas County, Ohio",37774,0.16,0.05,0.04,0.25,9557
2022,0500000US39159,"Union County, Ohio",22644,0.24,0.13,0.16,0.53,11956
2022,0500000US39161,"Van Wert County, Ohio",11666,0.17,0.07,0.03,0.26,3080
2022,0500000US39163,"Vinton County, Ohio",5104,0.14,0.09,0.01,0.24,1215
2022,0500000US39165,"Warren County, Ohio",88735,0.22,0.12,0.18,0.52,45787
2022,0500000US39167,"Washington County, Ohio",24622,0.15,0.06,0.04,0.24,5983
2022,0500000US39169,"Wayne County, Ohio",44206,0.19,0.06,0.05,0.3,13306
2022,0500000US39171,"Williams County, Ohio",15381,0.15,0.04,0.03,0.22,3322
2022,0500000US39173,"Wood County, Ohio",53771,0.16,0.09,0.09,0.33,17906
2022,0500000US39175,"Wyandot County, Ohio",8982,0.2,0.05,0.04,0.28,2542
2022,0500000US40001,"Adair County, Oklahoma",6848,0.1,0.04,0.01,0.15,1014
2022,0500000US40003,"Alfalfa County, Oklahoma",1829,0.21,0.09,0.03,0.34,613
2022,0500000US40005,"Atoka County, Oklahoma",4848,0.11,0.05,0.04,0.2,989
2022,0500000US40007,"Beaver County, Oklahoma",1727,0.16,0.1,0.03,0.28,489
2022,0500000US40009,"Beckham County, Oklahoma",8013,0.14,0.07,0.04,0.24,1947
2022,0500000US40011,"Blaine County, Oklahoma",3431,0.17,0.06,0.04,0.27,909
2022,0500000US40013,"Bryan County, Oklahoma",17941,0.13,0.06,0.04,0.22,3983
2022,0500000US40015,"Caddo County, Oklahoma",9099,0.13,0.04,0.02,0.19,1720
2022,0500000US40017,"Canadian County, Oklahoma",56300,0.23,0.09,0.07,0.39,22070
2022,0500000US40019,"Carter County, Oklahoma",18738,0.14,0.07,0.04,0.25,4647
2022,0500000US40021,"Cherokee County, Oklahoma",17993,0.13,0.05,0.03,0.21,3779
2022,0500000US40023,"Choctaw County, Oklahoma",5805,0.11,0.04,0.02,0.17,975
2022,0500000US40025,"Cimarron County, Oklahoma",752,0.11,0.13,0.03,0.27,205
2022,0500000US40027,"Cleveland County, Oklahoma",114370,0.19,0.08,0.07,0.34,38657
2022,0500000US40029,"Coal County, Oklahoma",2083,0.1,0.03,0.04,0.18,367
2022,0500000US40031,"Comanche County, Oklahoma",44429,0.15,0.05,0.04,0.24,10619
2022,0500000US40033,"Cotton County, Oklahoma",2022,0.16,0.06,0.06,0.28,574
2022,0500000US40035,"Craig County, Oklahoma",5176,0.11,0.03,0.02,0.17,854
2022,0500000US40037,"Creek County, Oklahoma",27374,0.17,0.07,0.05,0.28,7637
2022,0500000US40039,"Custer County, Oklahoma",10700,0.12,0.08,0.06,0.26,2761
2022,0500000US40041,"Delaware County, Oklahoma",16620,0.12,0.03,0.05,0.21,3474
2022,0500000US40043,"Dewey County, Oklahoma",1574,0.17,0.05,0.07,0.29,455
2022,0500000US40045,"Ellis County, Oklahoma",1412,0.16,0.07,0.04,0.27,383
2022,0500000US40047,"Garfield County, Oklahoma",23815,0.15,0.07,0.05,0.26,6192
2022,0500000US40049,"Garvin County, Oklahoma",9906,0.14,0.06,0.04,0.24,2348
2022,0500000US40051,"Grady County, Oklahoma",20321,0.19,0.07,0.07,0.33,6726
2022,0500000US40053,"Grant County, Oklahoma",1522,0.12,0.06,0.06,0.23,353
2022,0500000US40055,"Greer County, Oklahoma",2024,0.07,0.09,0.01,0.17,342
2022,0500000US40057,"Harmon County, Oklahoma",954,0.15,0.04,0.09,0.28,262
2022,0500000US40059,"Harper County, Oklahoma",1215,0.17,0.06,0.01,0.23,284
2022,0500000US40061,"Haskell County, Oklahoma",4518,0.1,0.04,0.04,0.18,791
2022,0500000US40063,"Hughes County, Oklahoma",3902,0.1,0.03,0.02,0.15,593
2022,0500000US40065,"Jackson County, Oklahoma",9835,0.16,0.06,0.04,0.26,2577
2022,0500000US40067,"Jefferson County, Oklahoma",2081,0.11,0.04,0.03,0.18,379
2022,0500000US40069,"Johnston County, Oklahoma",3889,0.12,0.04,0.02,0.18,692
2022,0500000US40071,"Kay County, Oklahoma",16632,0.12,0.05,0.04,0.21,3559
2022,0500000US40073,"Kingfisher County, Oklahoma",5520,0.16,0.07,0.06,0.3,1662
2022,0500000US40075,"Kiowa County, Oklahoma",3294,0.1,0.03,0.01,0.15,481
2022,0500000US40077,"Latimer County, Oklahoma",3852,0.13,0.03,0.02,0.19,713
2022,0500000US40079,"Le Flore County, Oklahoma",17835,0.12,0.03,0.02,0.17,3050
2022,0500000US40081,"Lincoln County, Oklahoma",12782,0.16,0.06,0.04,0.26,3349
2022,0500000US40083,"Logan County, Oklahoma",17316,0.18,0.09,0.13,0.39,6823
2022,0500000US40085,"Love County, Oklahoma",3686,0.17,0.05,0.03,0.25,910
2022,0500000US40087,"McClain County, Oklahoma",15447,0.21,0.09,0.08,0.39,5947
2022,0500000US40089,"McCurtain County, Oklahoma",11267,0.12,0.04,0.02,0.18,1994
2022,0500000US40091,"McIntosh County, Oklahoma",7374,0.09,0.04,0.03,0.15,1128
2022,0500000US40093,"Major County, Oklahoma",3167,0.16,0.07,0.04,0.27,865
2022,0500000US40095,"Marshall County, Oklahoma",5670,0.13,0.06,0.03,0.22,1230
2022,0500000US40097,"Mayes County, Oklahoma",15112,0.17,0.04,0.04,0.25,3793
2022,0500000US40099,"Murray County, Oklahoma",5059,0.17,0.06,0.04,0.27,1356
2022,0500000US40101,"Muskogee County, Oklahoma",25598,0.13,0.04,0.04,0.2,5222
2022,0500000US40103,"Noble County, Oklahoma",4257,0.19,0.06,0.05,0.3,1290
2022,0500000US40105,"Nowata County, Oklahoma",3701,0.12,0.06,0.04,0.22,814
2022,0500000US40107,"Okfuskee County, Oklahoma",3871,0.12,0.04,0.03,0.18,712
2022,0500000US40109,"Oklahoma County, Oklahoma",318212,0.14,0.07,0.08,0.29,92600
2022,0500000US40111,"Okmulgee County, Oklahoma",13983,0.12,0.05,0.03,0.2,2811
2022,0500000US40113,"Osage County, Oklahoma",16851,0.15,0.07,0.05,0.27,4516
2022,0500000US40115,"Ottawa County, Oklahoma",11718,0.1,0.03,0.02,0.15,1746
2022,0500000US40117,"Pawnee County, Oklahoma",5959,0.15,0.04,0.05,0.24,1412
2022,0500000US40119,"Payne County, Oklahoma",31843,0.12,0.04,0.04,0.2,6432
2022,0500000US40121,"Pittsburg County, Oklahoma",17404,0.13,0.05,0.04,0.22,3794
2022,0500000US40123,"Pontotoc County, Oklahoma",14801,0.15,0.07,0.04,0.26,3848
2022,0500000US40125,"Pottawatomie County, Oklahoma",26422,0.15,0.05,0.04,0.25,6473
2022,0500000US40127,"Pushmataha County, Oklahoma",4229,0.08,0.02,0.03,0.13,554
2022,0500000US40129,"Roger Mills County, Oklahoma",1458,0.12,0.05,0.08,0.25,360
2022,0500000US40131,"Rogers County, Oklahoma",35101,0.19,0.09,0.08,0.36,12566
2022,0500000US40133,"Seminole County, Oklahoma",8536,0.1,0.04,0.02,0.16,1323
2022,0500000US40135,"Sequoyah County, Oklahoma",14960,0.12,0.03,0.03,0.17,2588
2022,0500000US40137,"Stephens County, Oklahoma",17032,0.13,0.06,0.05,0.24,4020
2022,0500000US40139,"Texas County, Oklahoma",6865,0.14,0.05,0.01,0.2,1400
2022,0500000US40141,"Tillman County, Oklahoma",2595,0.08,0.04,0.02,0.14,368
2022,0500000US40143,"Tulsa County, Oklahoma",264296,0.16,0.07,0.08,0.31,82725
2022,0500000US40145,"Wagoner County, Oklahoma",30086,0.21,0.08,0.07,0.36,10771
2022,0500000US40147,"Washington County, Oklahoma",20404,0.14,0.06,0.08,0.28,5774
2022,0500000US40149,"Washita County, Oklahoma",4046,0.2,0.04,0.04,0.28,1121
2022,0500000US40151,"Woods County, Oklahoma",3397,0.17,0.05,0.05,0.27,900
2022,0500000US40153,"Woodward County, Oklahoma",8007,0.16,0.06,0.05,0.27,2170
2022,0500000US41001,"Baker County, Oregon",7004,0.14,0.05,0.04,0.23,1625
2022,0500000US41003,"Benton County, Oregon",37853,0.17,0.09,0.1,0.37,13968
2022,0500000US41005,"Clackamas County, Oregon",160984,0.2,0.12,0.16,0.48,77433
2022,0500000US41007,"Clatsop County, Oregon",17246,0.17,0.07,0.06,0.3,5174
2022,0500000US41009,"Columbia County, Oregon",20335,0.22,0.1,0.07,0.39,7829
2022,0500000US41011,"Coos County, Oregon",28075,0.15,0.04,0.06,0.25,7019
2022,0500000US41013,"Crook County, Oregon",10291,0.18,0.06,0.09,0.32,3324
2022,0500000US41015,"Curry County, Oregon",11148,0.17,0.06,0.06,0.29,3222
2022,0500000US41017,"Deschutes County, Oregon",81481,0.18,0.1,0.12,0.4,32348
2022,0500000US41019,"Douglas County, Oregon",46242,0.15,0.06,0.04,0.24,11098
2022,0500000US41021,"Gilliam County, Oregon",862,0.12,0.06,0.05,0.22,190
2022,0500000US41023,"Grant County, Oregon",3368,0.14,0.04,0.04,0.22,731
2022,0500000US41025,"Harney County, Oregon",3102,0.11,0.04,0.03,0.18,555
2022,0500000US41027,"Hood River County, Oregon",9039,0.17,0.1,0.13,0.4,3588
2022,0500000US41029,"Jackson County, Oregon",89876,0.17,0.07,0.07,0.3,27322
2022,0500000US41031,"Jefferson County, Oregon",8591,0.16,0.08,0.05,0.3,2552
2022,0500000US41033,"Josephine County, Oregon",36210,0.13,0.05,0.06,0.24,8763
2022,0500000US41035,"Klamath County, Oregon",28186,0.15,0.05,0.04,0.24,6765
2022,0500000US41037,"Lake County, Oregon",3364,0.12,0.08,0.01,0.22,723
2022,0500000US41039,"Lane County, Oregon",158621,0.16,0.07,0.07,0.3,47110
2022,0500000US41041,"Lincoln County, Oregon",22483,0.14,0.05,0.05,0.24,5441
2022,0500000US41043,"Linn County, Oregon",49944,0.18,0.07,0.04,0.3,14733
2022,0500000US41045,"Malheur County, Oregon",9952,0.14,0.03,0.04,0.2,1970
2022,0500000US41047,"Marion County, Oregon",123460,0.2,0.08,0.07,0.34,42223
2022,0500000US41049,"Morrow County, Oregon",4201,0.18,0.04,0.06,0.29,1197
2022,0500000US41051,"Multnomah County, Oregon",343370,0.18,0.1,0.14,0.42,144902
2022,0500000US41053,"Polk County, Oregon",32222,0.17,0.11,0.09,0.37,12019
2022,0500000US41055,"Sherman County, Oregon",770,0.14,0.04,0.05,0.23,177
2022,0500000US41057,"Tillamook County, Oregon",11522,0.14,0.07,0.05,0.26,2984
2022,0500000US41059,"Umatilla County, Oregon",27422,0.19,0.07,0.06,0.32,8665
2022,0500000US41061,"Union County, Oregon",10700,0.16,0.06,0.04,0.27,2836
2022,0500000US41063,"Wallowa County, Oregon",3271,0.11,0.1,0.04,0.24,798
2022,0500000US41065,"Wasco County, Oregon",10488,0.15,0.06,0.06,0.27,2821
